"Index","2000061","2000062","2000003"
"1993-01-31",0.00145906362605253,0.00158306943968434,0.00183698173610214
"1993-02-28",0.00139720013805888,0.00154243814339416,0.00175895771141765
"1993-03-31",0.0017742949515851,0.00188510194233493,0.00211237984086954
"1993-04-30",0.00158546393350312,0.00167664666751888,0.00186979535015031
"1993-05-31",0.00155402936421667,0.00163965820170198,0.00184555717368817
"1993-06-30",0.00173366534569586,0.00187503514294618,0.00214978711261193
"1993-07-31",0.00158909673475205,0.0017696984104163,0.00201916228406018
"1993-08-31",0.00173980463421164,0.00184339524500077,0.00206744604265308
"1993-09-30",0.00162001955502666,0.00172147666408029,0.0019278907763749
"1993-10-31",0.00150807576105794,0.00167105260901268,0.00184157721705391
"1993-11-30",0.00159359084897237,0.00172286422331491,0.00193787178980553
"1993-12-31",0.00171639533864454,0.00186888446933442,0.00215809111719767
"1994-01-31",0.00154510932920826,0.00164722134808271,0.00192827260112427
"1994-02-28",0.00151369408772051,0.00171539714448965,0.0020000661873556
"1994-03-31",0.00198232125947495,0.0022377284231323,0.00273263482655572
"1994-04-30",0.00178275102472036,0.00193485164626983,0.00248000523184744
"1994-05-31",0.0021021983235554,0.0024146074582303,0.00302294921758017
"1994-06-30",0.00220058758028485,0.00252654459275292,0.00312857564733715
"1994-07-31",0.0021084842449548,0.0024059591453971,0.0029482326899859
"1994-08-31",0.00264987294981167,0.00285773029079484,0.00344047893673061
"1994-09-30",0.00247880058712102,0.00270850564582914,0.0032384479424028
"1994-10-31",0.00242561111973427,0.00274304222992217,0.00327163289262722
"1994-11-30",0.00259675098137646,0.00294542189544655,0.00351119235691955
"1994-12-31",0.00260478661355457,0.00327549209611266,0.00405581325417081
"1995-01-31",0.00276248871078377,0.00317394323446107,0.00380890905234721
"1995-02-28",0.00269287607407143,0.00306092533564062,0.00340438019276501
"1995-03-31",0.00346023827336817,0.00368527894205006,0.00400035342945326
"1995-04-30",0.00293212249952246,0.00299732576851341,0.00322498669237525
"1995-05-31",0.00336894795798348,0.00348081087696039,0.00357297686417346
"1995-06-30",0.00321356191423261,0.00336454175760514,0.0033762441853169
"1995-07-31",0.002910093805915,0.00302568951623727,0.00305446282567901
"1995-08-31",0.00339388211059677,0.00346885078971293,0.00359672788620635
"1995-09-30",0.00291178566063532,0.00295458617644928,0.00308574414094087
"1995-10-31",0.00299288086740224,0.00309214750164477,0.00319403508850025
"1995-11-30",0.00306805306355407,0.00314463247501351,0.00310241477274031
"1995-12-31",0.0027429905011942,0.00287589110536746,0.00290910601201788
"1996-01-31",0.00278683891630216,0.00292597798667971,0.00289935549349796
"1996-02-29",0.002499361462595,0.0026954369042036,0.00268326989752343
"1996-03-31",0.00289728928568445,0.00290742500896646,0.00305337193458421
"1996-04-30",0.00299986771963145,0.00303855406848319,0.0033154226996539
"1996-05-31",0.00300244087325607,0.00307917110202038,0.0033847588531144
"1996-06-30",0.0025714625551323,0.00284509537520261,0.00317836180168984
"1996-07-31",0.00291262064359965,0.00315916158518537,0.0035038891698238
"1996-08-31",0.00298121544708563,0.00309782977795159,0.00338320932532699
"1996-09-30",0.0027239378945656,0.00284201938390338,0.00318787979254309
"1996-10-31",0.00293652171259362,0.00305283681434254,0.00332859630952664
"1996-11-30",0.00261877935790911,0.00266669741991299,0.00283261778002974
"1996-12-31",0.00266827964113681,0.00287857808354541,0.00315778725877669
"1997-01-31",0.00285734701131646,0.00295102982759765,0.00320610304443547
"1997-02-28",0.00251307102697962,0.0026520497259428,0.00287636315645678
"1997-03-31",0.00277596347699816,0.00287292143844842,0.00318093146291409
"1997-04-30",0.00305919058751236,0.00316075656477,0.0035797387716292
"1997-05-31",0.00267705480024261,0.00295879083467421,0.00335874802231495
"1997-06-30",0.0026892941114125,0.00290218300368572,0.00328952505558
"1997-07-31",0.00298672892791729,0.00309645094056532,0.00334376795486113
"1997-08-31",0.00293466821840105,0.00301546062452163,0.00324056445764498
"1997-09-30",0.00269305583466517,0.00290237031919327,0.00322486626691387
"1997-10-31",0.0028590869144185,0.00305039553162212,0.00333503148254977
"1997-11-30",0.00234145861067736,0.00258748860177493,0.00275514448640957
"1997-12-31",0.00303678344022584,0.00316783853095703,0.00337073219399353
"1998-01-31",0.00272661723605805,0.00280663435134376,0.0029034758805484
"1998-02-28",0.00247941803697405,0.00269307398941265,0.00279829350225902
"1998-03-31",0.00317579714224991,0.00309406090053477,0.00329240986847723
"1998-04-30",0.0028820799155409,0.00289716465243672,0.00312579992516215
"1998-05-31",0.00261135687620895,0.00278408037418476,0.00300586667951253
"1998-06-30",0.00290812936844875,0.00304139797405423,0.00329701199915022
"1998-07-31",0.00288251920821225,0.00304643058379606,0.00325863625896106
"1998-08-31",0.00275165193552485,0.00286872862250154,0.00305156296233755
"1998-09-30",0.00248050999952865,0.00269197902225815,0.00279933094355922
"1998-10-31",0.00190391559943115,0.00231711112711364,0.00251035754267259
"1998-11-30",0.00191825600915396,0.00233559320469734,0.00243142536808372
"1998-12-31",0.0025853093039907,0.00269414126894785,0.00277347678399065
"1999-01-31",0.00229802079514352,0.00229747708936712,0.00240220336274621
"1999-02-28",0.00225000207152726,0.0023516482853605,0.00249638822392861
"1999-03-31",0.00287375930287248,0.00285183960319424,0.00307882058516173
"1999-04-30",0.00252080950911671,0.00251387077400422,0.00275040830760576
"1999-05-31",0.00240687364535708,0.00251063150977626,0.00273050151717036
"1999-06-30",0.0024481508758909,0.00278079527922892,0.00316142618129112
"1999-07-31",0.00254463886771705,0.00266104831836178,0.0029826270813289
