"Index","2000061","2000062","2000003"
"1993-01-01",0.000313667637763748,0.000348309078803677,0.000398831719343296
"1993-01-08",0.000402410806605191,0.000428346767041621,0.000499658439442108
"1993-01-15",0.000394058130697816,0.000416868414084171,0.000484001585248084
"1993-01-22",0.000306437876660404,0.00033152473861997,0.000383158274160689
"1993-01-29",0.000355362047671504,0.000405393458087433,0.000468903415697497
"1993-02-05",0.000357592670064522,0.000402875085251386,0.000471571286478456
"1993-02-12",0.000377075815457095,0.00040567362314281,0.000472133491122406
"1993-02-19",0.000292799018186019,0.00032368877240474,0.000365002034691031
"1993-02-26",0.000369003376985644,0.000409311843505789,0.00044909572973939
"1993-03-05",0.000371785114081202,0.000408752453697092,0.00045212997938382
"1993-03-12",0.000370119994318685,0.000414909123619411,0.000468725229955336
"1993-03-19",0.000394892685311676,0.000412390231646631,0.000463656176900917
"1993-03-26",0.000394893872713853,0.000406792805275114,0.000452983816215058
"1993-04-02",0.000391828907076119,0.000402315869461267,0.000457035391220773
"1993-04-09",0.000298638113805261,0.00032311920546424,0.00036295269889397
"1993-04-16",0.000383200206602652,0.000396159286282893,0.000442326269234794
"1993-04-23",0.000374013225425296,0.000391123341097144,0.000436521175097182
"1993-04-30",0.000378188666612544,0.000403714499359609,0.000442753936177098
"1993-05-07",0.000381530451379897,0.000398957259630794,0.000442874353735467
"1993-05-14",0.000386540773431809,0.000402876185373158,0.00044884995875738
"1993-05-21",0.000385427258364324,0.000414069939432604,0.000466688410576399
"1993-05-28",0.000399626166098344,0.000422747776419596,0.000485869106708448
"1993-06-04",0.000321472483828744,0.000339362593458015,0.000396878272836743
"1993-06-11",0.000402131374230175,0.000429186368961609,0.000500823716844234
"1993-06-18",0.000391273751846777,0.000422467535833082,0.000480938499956229
"1993-06-25",0.000387654824632655,0.000427506832443747,0.000483911032659323
"1993-07-02",0.000382086582602748,0.000420227197763801,0.000475165700406732
"1993-07-09",0.000303376734520189,0.000335163470498001,0.000380222928555884
"1993-07-16",0.000372621510678961,0.000417988602563701,0.000472789862216327
"1993-07-23",0.000379304290756943,0.000425827352998009,0.000486304555624484
"1993-07-30",0.00038069508245675,0.000424426497955155,0.000488542697876237
"1993-08-06",0.000392665868923281,0.000424146953380555,0.000485471018027761
"1993-08-13",0.000393501246388928,0.000418555484392513,0.000474855776601224
"1993-08-20",0.000393500679928938,0.00041603949254454,0.000462951557424374
"1993-08-27",0.000394894793565692,0.000415756674366552,0.000457014084854324
"1993-09-03",0.000401295411524005,0.000416039269518276,0.000461034452502673
"1993-09-10",0.000313399785403901,0.000328166780000805,0.000364689751939595
"1993-09-17",0.000389324617163789,0.000410990908840336,0.000460898181754876
"1993-09-24",0.000378746257420515,0.000407912314066561,0.000460228321206069
"1993-10-01",0.000369000348665605,0.000405953286526151,0.000457247953111972
"1993-10-08",0.000355645531574966,0.000410991488176249,0.000457338084937087
"1993-10-15",0.000307838341476963,0.000334323719370033,0.000363444497079479
"1993-10-22",0.000390447376697578,0.000420228446469606,0.000457549851513805
"1993-10-29",0.000384596866831011,0.000423306940307455,0.000469823538384651
"1993-11-05",0.000392675446595492,0.000426106864344078,0.000485747508776946
"1993-11-12",0.000318397432521822,0.000342986818719693,0.000386370570796712
"1993-11-19",0.000401018997264746,0.000431706543303045,0.000483603940097943
"1993-11-26",0.000323407845019164,0.000346905724515567,0.000385821101852812
"1993-12-03",0.000387932236407318,0.000433665926392601,0.000491025380734866
"1993-12-10",0.000385985043744874,0.000426106583976127,0.00048804775165201
"1993-12-17",0.000387377576512193,0.000421907411791267,0.000488771968937041
"1993-12-24",0.000321462875099376,0.000339351402821375,0.000391053686015219
"1993-12-31",0.000389601662784678,0.000420507374025991,0.000492260823071966
"1994-01-07",0.00039628500826927,0.000418828829077178,0.000495981526150047
"1994-01-14",0.000394893376825189,0.000412110532174603,0.000478618506456918
"1994-01-21",0.000308109290056313,0.000327886486069628,0.000382643600910226
"1994-01-28",0.000372341893104089,0.000405114121160732,0.000473340941549383
"1994-02-04",0.000379863185059115,0.000425830763932211,0.000499046111625878
"1994-02-11",0.000414941096556598,0.000451589174992328,0.000524662698240252
"1994-02-18",0.000407977963232442,0.000454110303437449,0.000524369379407696
"1994-02-25",0.000308665153347709,0.000371566594591144,0.000435547427279248
"1994-03-04",0.000396008948463145,0.000480167193507519,0.000573744598468595
"1994-03-11",0.000422180127173988,0.00048885310710256,0.000589745460708668
"1994-03-18",0.000430532668063366,0.000487732080164394,0.000593698069883519
"1994-03-25",0.000434710840540475,0.000482688044513457,0.000598756916459831
"1994-04-01",0.00037130172714761,0.000389763920252584,0.000484965554477634
"1994-04-08",0.000459217603990814,0.000495861408596587,0.000640476734170337
"1994-04-15",0.000459495998659243,0.000493619821624547,0.000637245750037874
"1994-04-22",0.000482893389632144,0.000517170307549275,0.000662400652850836
"1994-04-29",0.000379956482726262,0.000426800122592663,0.000537583666095465
"1994-05-06",0.000476489722275097,0.000559253286155581,0.000709736503541558
"1994-05-13",0.000499884742897416,0.000580863000979148,0.000743018658167616
"1994-05-20",0.000508521022605901,0.000577775213356002,0.000710406664069962
"1994-05-27",0.000512144077221111,0.000578618321759983,0.000711346738029528
"1994-06-03",0.000404180694900225,0.000460739116932007,0.000575049431784214
"1994-06-10",0.000508521370993442,0.000569354929910615,0.00069883834077511
"1994-06-17",0.000499050782692967,0.000571880602167063,0.000700551256742177
"1994-06-24",0.000505734279133696,0.000576372461033037,0.000711658101913981
"1994-07-01",0.000482894236744524,0.000578618318657798,0.000732188668315148
